dataset,record_id,record_id_suffix,title,abstract,framework,a13b_decision,a13b_tier,a13b_p_include,a13b_ecs_final,a13b_confidence,verdict,reason
Walker_2018,https://openalex.org/W2026133921,W2026133921,Multigenerational exposure to phytosterols in the mouse,"Due to beneficial health effects phytosterols (PS) are increasingly added to functional foods. The aim of the present study was to investigate the chronic effects of a dietary PS mixture (5mg/kg/day), containing mainly beta-sitosterol, on the reproduction of the mouse. General reproductive parameters, postnatal development, growth and survival of pups, weight of sex organs, the concentrations of plasma sex steroids and testicular testosterone were monitored across five generations (F(0)-F(4)). PS exposure increased the plasma levels of testosterone and decreased the relative uterine weights in the pups of F(2) and F(4) generations. Furthermore, PS exposure increased the concentrations of plasma estradiol in the female pups of F(3) generation. PS supplement also increased the testicular levels of testosterone in the male pups of F(2) generation. In spite of these transitory changes, PS exposure caused no permanent deleterious effects on the reproduction of the mouse.",peco,INCLUDE,1,0.4403101394821325,0.7565428747114508,0.010304855601113161,genuine_fp,"Excluded by Outcome criteria: The abstract states 'PS exposure caused no permanent deleterious effects on the reproduction of the mouse', meaning no qualifying health effect was observed in the F2 generation or beyond."
Walker_2018,https://openalex.org/W2167955829,W2167955829,"Multigenerational effects in deer mice (Peromyscus maniculatus) exposed to hexahydro-1,3,5-trinitroso-1,3,5-triazine (TNX)","Contamination by hexahydro-1,3,5-trinitro-1,3,5-triazine (RDX) has been identified at areas of explosive manufacturing, processing, storage, and usage. Anaerobic conversion of RDX to N-nitroso metabolites (hexahydro-1-nitroso-3,5-dinitro-1,3,5-triazine (MNX), hexahydro-1,3-dinitroso-5-nitro-1,3,5-triazine (DNX), and hexahydro-1,3,5-trinitroso-1,3,5-triazine (TNX)) has been demonstrated in the environment and in gastrointestinal tracts of mammals in vivo. Thus, potential exists for exposure to these N-nitroso compounds. While exposed to TNX via drinking water ad libitum, deer mice (Peromyscus maniculatus) were bred in three generations to produce cohorts F1A-D, F2A-B, and F3A. TNX was administered at four exposure levels: control (0 microg L(-1)), 10 microg L(-1), 100 microg L(-1), and 1000 microg L(-1). Endpoints investigated include: offspring production, offspring survival, offspring weight gain, and offspring organ weights. TNX exposure decreased litter size and increased postpartum mortality of offspring at the highest exposure level.",peco,INCLUDE,1,0.4388089106366325,0.7211247851537042,0.0113026712001312,genuine_fp,"Outcome exclusion: Abstract reports only litter size and offspring mortality/survival, which are excluded as 'direct toxicity in F0' or 'teratogenicity in F1' without specific disease phenotypes in F2+ generations."
Walker_2018,https://openalex.org/W2019699853,W2019699853,NTP Multigenerational Study of Environmental Estrogens,"Nearly 10 years ago, researchers with the National Toxicology Program (NTP) and the National Center for Toxicological Research (NCTR) began a complex set of experiments in rats to determine whether exposure to estrogenic compounds throughout life and across generations could cause changes in development or patterns of endocrine-related cancers at doses that cause only subtle reproductive effects. Now, at last, specialists in the field of endocrine-active chemicals are close to getting a first look at the findings from these studies.  The three compounds chosen for study—genistein, ethinyl estradiol, and p-nonylphenol—represent a natural estrogenic substance, a drug, and an industrial chemical, respectively. The first experiments for all three compounds focused on determining appropriate dose ranges for later multigenerational studies. Additionally, studies were conducted with genistein and ethinyl estradiol to determine whether and how the carcinogenic potential of these substances changed across generations following long-term chronic exposure.  On 12 June 2006, the first reports based on these experiments will undergo peer review at a one-day meeting at the NIEHS, with final publication expected later this year and additional reports scheduled for review in 2007. The reports to be reviewed on June 12 center on genistein, an estrogen-like compound found in soy, and detail the results of dose range–finding studies and multigenerational reproductive and carcinogenesis experiments.",peco,INCLUDE,1,0.4397552053675779,0.7937005259840998,0.01049782397361343,genuine_fp,"Exposure includes 'genistein, ethinyl estradiol, and p-nonylphenol' which are excluded as 'therapeutic drug, pharmaceutical treatment' (ethinyl estradiol) and 'dietary factor' (genistein)."
Walker_2018,https://openalex.org/W2045324584,W2045324584,Occurrence of tumours in the descendants of CBA male mice prenatally treated with diethylstilbestrol,"There is well documented evidence both in humans and in experimental animals that exposure to diethylstilbestrol (DES) during pregnancy results in an increased incidence of tumours in the progeny. The increased cancer risk has been reported to persist in the second generation descendants of DES-exposed pregnant mice. In the present experiment, female mice of the CBA strain were treated at day 17 of pregnancy with 1 microgram/g body weight of DES. The descendants of DES-treated mothers, described as F1DES, were mated among each other or with untreated animals. The F1DES females were found to be sterile when mated with either F1DES or untreated males. F1DES males were successfully mated with untreated females. In the female offspring so obtained, but not in the male, a statistically significant increased incidence of tumours was observed, in particular of uterine sarcomas, and also of benign ovarian tumours and of lymphomas.",peco,INCLUDE,1,0.4389934537989389,0.7211247851537042,0.01076564614488884,genuine_fp,"Outcome is in F1 generation (female offspring of F1DES males), not F2 or beyond as required by the research question (O). The study only reports effects in the first generation of descendants from the exposed lineage."
Walker_2018,https://openalex.org/W1832890725,W1832890725,The Effects of Chronic Undernutrition Over Generations on Rat Development,"Experimental rats were fed 2/3 (10g/24 hours) of adlibitum diet throughout pregnancy and post-weaning, thus far for six generations; their brain and body development was compared with those of controls fed ad libitum (15.5 g/24 hours). As expected from previous reports, neonatal F1 offspring exhibited highly significant decreases in body weight, cerebral wet weight, cerebral DNA and cerebral protein. However, neonatal decreases were not greater in F2 through F6 than in F1 indicating that there was no cumulative effect of this undernutrition on offspring's parameters over generations. Maternal body weight at mating (90 days) and percentage of females that did not litter steadily decreased over generations. The observed high mortality in F1 through F6 and the resulting strong natural selection in favor of best mothers and weanlings could explain these findings. The phenomena contributing to high mortality are multiple and involve maternal factors during pregnancy and before weaning, as well as offspring factors.",peco,INCLUDE,1,0.43964401585878915,0.7565428747114508,0.01053670497030279,genuine_fp,"Excluded by Outcome criteria: The abstract reports only developmental parameters (body weight, brain weight, DNA/protein content) without linking these to specific health effects or diseases as required. These are physiological parameters/biomarkers excluded by Outcome criteria."
Jeyaraman_2020,https://openalex.org/W4286219839,W4286219839,Treatment of knee cartilage by cultured stem cells and three dimensional scaffold: a phase I/IIa clinical trial,"Purpose Damage of the knee cartilage is a common condition manifesting itself mainly by pain and/or swelling that may substantially reduce the quality of life while ultimately leading to osteoarthritis in affected patients. Here, we aimed to evaluate the safety and efficacy of cultured autologous bone marrow mesenchymal stem cells (BM-MSCs) attached to the 3D Chondrotissue (R) scaffold by autologous blood plasma coagulation (BiCure (R) ortho MSCp) in the treatment of knee cartilage defects. Methods The primary endpoint of this phase I/IIa clinical trial was to evaluate the safety of the treatment. The secondary objective was to determine the short-to-medium-term therapeutic outcomes by standardized scoring questionnaires including Lysholm Knee Scoring Scale (Lysholm score), Knee Injury and Osteoarthritis Outcome Score (KOOS), and pain Visual Analogue Scale (VAS) systems and imaging (X-ray and magnetic resonance imaging, MRI). A total of six patients were included and followed for 12 months after the surgery. Results BiCure (R) ortho MSCp was well tolerated with no adverse events associated with the investigational medicinal product. Significant improvements were observed in Lysholm scores and KOOS while X-ray showed no deterioration of the arthritis and MRI revealed a persistent filling of the chondral defects by the implant. Conclusion Overall, our data demonstrate the safety of the tested investigational medicinal product. The function of the treated knee improved within one year after surgery in all enrolled patients.",pico,INCLUDE,1,0.42974696206288393,0.47392716336789764,0.014288042886746788,genuine_fp,"Study design is a phase I/IIa clinical trial with no control group, which violates the 'Comparison' criterion requiring a comparator (e.g., placebo, other treatments)."
Walker_2018,https://openalex.org/W1979924696,W1979924696,Dioxin and Endometrial Progesterone Resistance,"Development of endometriosis likely requires multiple, interactive mechanisms involving both the endocrine and immune systems. Environmental toxicants, such as 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), are of particular interest as potential contributory agents in the development of this disease because they can disrupt both systems. Nevertheless, defining the potential role that environmental exposure to TCDD plays in the development of endometriosis requires a better understanding of how this toxicant affects the biological processes that promote the disease. Although the disease mechanism(s) responsible for progesterone resistance in the endometrium of endometriosis patients remains speculative, our studies indicate that developmental exposure of mice to TCDD leads to a progesterone-resistant phenotype in adult animals that can persist for several generations. These studies and others underscore the importance of developing a greater understanding of the mechanisms of TCDD action that relate to reproductive disorders such as endometriosis.",peco,INCLUDE,1,0.4392142216353785,0.7211247851537042,0.010687677220529879,genuine_fp,"Abstract states 'developmental exposure of mice to TCDD leads to a progesterone-resistant phenotype in adult animals that can persist for several generations' but does not specify F2 generation or beyond, which is required by the Outcome criteria."
Walker_2018,https://openalex.org/W2064479214,W2064479214,"Reproductive effects in mink (Mustela vison) exposed to the pesticides Lindane, Carbofuran and Pentachlorophenol in a multigeneration study","The mammalian reproductive system is sensitive to exposure to endocrine disrupting chemicals, particularly during sexual maturation. The purpose of this study was to examine reproductive function in second and third generation male and female mink exposed to pesticides from conception to maturity. The mink were fed untreated feed or feed treated with Lindane (1 mg kg-1 day-1), Carbofuran (0.05 mg kg-1 day-1) or Pentachlorophenol (1 mg kg-1 day-1) from the time they were weaned. The second generation mink had also been exposed to the pesticides in utero and from their mother's milk as their mothers were similarly fed pesticides, from 3 weeks before breeding. The third generation mink were the offspring of mink (second generation females) who had themselves undergone long-term exposure to pesticides from conception onwards. Blood samples and endocrine tissues were obtained at necropsy from both generations of mink. No overt signs of toxicity were seen. The pesticides did not affect the percentage of mink mated. Lindane treatment reduced the proportion of mated mink that subsequently whelped (P < 0.1) and the litter size of mink that whelped (P < 0.05). Testis size was reduced in the Lindane-treated, third generation males (P < 0.05). Serum concentrations of cortisol, testosterone and oestradiol were not affected by any pesticide treatment; however, thyroxine concentration was reduced by Pentachlorophenol (P < 0.05). In conclusion, exposure of mink to Lindane from conception resulted in a decrease in reproductive efficiency when they were subsequently mated, leading to a 60% reduction in the number of kits born.",peco,INCLUDE,1,0.43997881739293954,0.7565428747114508,0.010419850014171006,genuine_fp,"Exposure violates criteria: Lindane, Carbofuran, Pentachlorophenol are pesticides, but exposure is from conception onward (F1 direct exposure) and through maternal milk (F2 direct exposure), not qualifying as transgenerational (F3+)."
Walker_2018,https://openalex.org/W2071505143,W2071505143,Effects of tartrazine on exploratory behavior in a three-generation toxicity study in mice,"Tartrazine was given to mice in the diet at levels of 0 (control), 0.05%, 0.15%, and 0.45% from 5 weeks of age of the F0 generation to 9 weeks of age of the F2 generation, and selected reproductive and neurobehavioral parameters were measured. In the F1 generation, the development of swimming direction at postnatal day (PND) 7 was accelerated significantly in male offspring in a dose-related manner. Surface righting at PND 7 was affected significantly in female offspring in dose-related manner. Several variables in exploratory behavior showed significant tendencies to be affected in the treatment groups in male offspring at 3 weeks of age. In the F2 generation, the development of swimming direction at PND 7 was accelerated significantly in the high-dosed group in male offspring. Time taken of olfactory orientation at PND 14 was accelerated significantly in male offspring in a dose-related manner. Several variables in exploratory behavior showed significant tendencies to be affected in the treatment groups in male offspring at 3 weeks of age, and in males at 8 weeks of age. The dose levels of tartrazine in the present study produced a few adverse effects on neurobehavioral parameters throughout generations in mice.",peco,INCLUDE,1,0.4398214582200794,0.7565428747114508,0.010474690948417131,genuine_fp,"Outcome exclusion: The abstract reports neurobehavioral parameters (e.g., exploratory behavior, swimming direction) which are excluded as 'Behavioral outcomes in F0 parents' or 'Behavioral training/cultural transmission' per criteria, and do not qualify as the specified health effects like metabolic, cardiovascular, or reproductive disorders."
Jeyaraman_2020,https://openalex.org/W2889446144,W2889446144,"Quantitative T2 MRI Mapping and 12-Month Follow-up in a Randomized, Blinded, Placebo Controlled Trial of Bone Marrow Aspiration and Concentration for Osteoarthritis of the Knees","Objective Bone marrow aspiration and concentration (BMAC) is becoming a more common regenerative therapy for musculoskeletal pathology. In our current pilot study, we studied patients with mild-to-moderate bilateral knee osteoarthritis, compared pain at 12-month follow-up between BMAC-injected and saline-injected knees, and examined cartilage appearance measured by magnetic resonance imaging (MRI) T2 quantitative mapping. Design Twenty-five patients with mild-to-moderate bilateral osteoarthritic knee pain were randomized to receive BMAC into one knee and saline placebo into the other. Bone marrow was aspirated from the iliac crests, concentrated in an automated centrifuge, combined with platelet-poor plasma for knee injection, and compared with saline injection into the contralateral knee. Primary outcome measures were T2 MRI cartilage mapping at 6-month and Visual Analog Scale and Osteoarthritis Research Society International Intermittent and Constant Osteoarthritis Pain scores and radiographs at 12-month follow-up. Results Constant, intermittent, and overall knee pain remained significantly decreased from baseline at 12-month follow-up (all P ⩽ 0.01), with no apparent difference between BMAC- and saline-treated knees (all P ⩾ 0.54). A similar significant increase from baseline to 12-month follow-up regarding quality of life was observed for both BMAC- and saline-treated knees (all P ⩽ 0.04). T2 quantitative MRI mapping showed no significant changes as a result of treatment. Conclusions BMAC is safe to perform and relieves pain from knee arthritis but showed no superiority to saline injection at 12-month follow-up. MRI cartilage sequences failed to show regenerative benefit with single BMAC injection. The mechanisms of action that led to pain relief remain unclear and warrant further studies.",pico,INCLUDE,1,0.42970953117860866,0.9201876506248751,0.018980414255256674,genuine_fp,"Excluded by Intervention criteria: 'bone marrow aspirate concentrate' (BMAC) is listed as an exclusion term in the Intervention section, and the study compares BMAC to saline placebo."
Walker_2018,https://openalex.org/W2046960802,W2046960802,THE ACCUMULATION EFFECT OF LEAD ON DNA DAMAGE IN MICE BLOOD CELLS OF THREE GENERATIONS AND THE PROTECTION OF SELENIUM,"The accumulation effect of lead on DNA damage and the protection of selenium against lead were studied in mice blood cells of three generations. The test animals were divided into four groups: controls, Pb group, Se group, Pb + Se group. Lead and Selenium were administered to mice in the drinking water. The concentrations of lead (in form of lead acetate) and selenium (in form of Kappa-selenocarrageenan) used in this paper were 1 microgram/ml and 0.25 microgram/ml respectively. The percentage of damaged cells (DNA comets) was examined and detected conveniently by the single-cell gel electrophoresis (comet) assay. Results showed that 1 microgram/ml lead did not damage the female mice blood cells of the first generation seriously. However, there was a significant damage effect in both sexes of the second and third generations, suggesting the accumulation effect of lead was very significant starting from the second generation. In addition, under normal physiological conditions, Kappa-Se did not appear to enhance the protective ability on DNA damage significantly, whereas under lead exposure conditions, administration of Kappa-Se displayed the occurrence of a good protection against lead intoxication which was started from the female mice of the second generation.",peco,INCLUDE,1,0.440067164706919,0.7565428747114508,0.010389123817545975,genuine_fp,"Outcome is DNA damage in blood cells (somatic cells), which is excluded by criteria (Outcome: exclude 'Somatic mutations (non-germline)') and not a health effect in offspring as required."
Walker_2018,https://openalex.org/W2006335011,W2006335011,Prenatal maternal diet affects asthma risk in offspring,"Recently, epigenetic-mediated mechanisms - which involve heritable changes in gene expression in the absence of alterations in DNA sequences - have been proposed as contributing to asthma. In this issue of the JCI, Hollingsworth and colleagues report on the effect of prenatal maternal dietary intake of methyl donors on the risk of allergic airway disease in offspring in mice and show that these effects involve epigenetic regulation (see the related article beginning on page 3462). Supplementation of the maternal diet with methyl donors was associated with greater airway allergic inflammation and IgE production in F1 and, to some extent, F2 progeny. Site-specific differences in DNA methylation and reduced transcriptional activity were detected. If these findings are confirmed, a new paradigm for asthma pathogenesis may be emerging.",peco,INCLUDE,1,0.43941160867297896,0.7565428747114508,0.010618207458639395,genuine_fp,Excluded by Outcome criteria: 'allergic airway disease' and 'IgE production' are not listed as included outcomes; they are more specific than the broad categories like 'Immune dysfunction' or 'Asthma' which are included.
Jeyaraman_2020,https://openalex.org/W3133394286,W3133394286,Allogenic Human Umbilical Cord Blood-Derived Mesenchymal Stem Cells Are More Effective Than Bone Marrow Aspiration Concentrate for Cartilage Regeneration After High Tibial Osteotomy in Medial Unicompartmental Osteoarthritis of Knee,"Purpose The purpose of this study was to compare the outcome of cartilage regeneration between bone marrow aspirate concentrate (BMAC) augmentation and allogeneic human umbilical cord blood–derived mesenchymal stem cell (hUCB-MSCs) transplantation in high tibial osteotomy (HTO) with microfracture (MFX) for medial unicompartmental osteoarthritis (OA) of the knee in the young and active patient. Methods Between January 2015 and December 2019, the patients who underwent HTO and arthroscopy with MFX combined with BMAC or allogeneic hUCB-MSCs procedure for medial unicompartmental OA with kissing lesion, which was shown full-thickness cartilage defect (≥ International Cartilage Repair Society [ICRS] grade 3B) in medial femoral cartilage and medial tibial cartilage, were include in this study. Retrospectively we compared clinical outcomes, including Hospital for Special Surgery score, Knee Society Score (KSS) pain and function, and Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) score between BMAC and hUCB-MSCs group at minimum of 1-year follow-up. Also, second-look arthroscopy was performed simultaneously with removal of the plate after complete bone union. Cartilage regeneration was graded by the ICRS grading system at second-look arthroscopy. Radiological measurement including hip-knee-ankle (HKA) angle, posterior tibial slope angle, and correction angle were assessed. Results Of 150 cases that underwent HTO with MFX combined with BMAC or allogeneic hUCB-MSCs procedure for medial unicompartmental OA, 123 cases underwent plate removal and second-look arthroscopy after a minimum of 1 year after the HTO surgery. Seventy-four cases were kissing lesion in medial femoral cartilage and medial tibial cartilage during initial HTO surgery. Finally, the BMAC group composed of 42 cases and hUCB-MSCs group composed of 32 cases were retrospectively identified in patients who had kissing lesions and second-look arthroscopies with a minimum of 1 year of follow-up. At the final follow-up of mean 18.7 months (standard deviation = 4.6 months), clinical outcomes in both groups had improved. However, there were no significant differences between the IKDC, WOMAC, or KSS pain and function scores in the 2 groups (P > .05). At second-look arthroscopy, the ICRS grade was significantly better in the hUCB-MSC group than in the BMAC group in both medial femoral and medial tibial cartilage (P = .001 for both). The average ICRS grade of the BMAC group improved from 3.9 before surgery to 2.8 after surgery. The average ICRS grade of the hUBC-MSC group improved from 3.9 before surgery to 2.0 after surgery. Radiological findings comparing postoperative HKA angle, posterior tibial slope angle, and correction angle showed no significant differences between the groups (P > .05). Therefore it was found that the postoperative correction amount did not affect the postoperative cartilage regeneration results. Conclusions We found that the hUCB-MSC procedure was more effective than the BMAC procedure for cartilage regeneration in medial unicompartmental knee OA even though the clinical outcomes improved regardless of which treatment was administered. Level of Evidence Level III, retrospective comparative study. The purpose of this study was to compare the outcome of cartilage regeneration between bone marrow aspirate concentrate (BMAC) augmentation and allogeneic human umbilical cord blood–derived mesenchymal stem cell (hUCB-MSCs) transplantation in high tibial osteotomy (HTO) with microfracture (MFX) for medial unicompartmental osteoarthritis (OA) of the knee in the young and active patient. Between January 2015 and December 2019, the patients who underwent HTO and arthroscopy with MFX combined with BMAC or allogeneic hUCB-MSCs procedure for medial unicompartmental OA with kissing lesion, which was shown full-thickness cartilage defect (≥ International Cartilage Repair Society [ICRS] grade 3B) in medial femoral cartilage and medial tibial cartilage, were include in this study. Retrospectively we compared clinical outcomes, including Hospital for Special Surgery score, Knee Society Score (KSS) pain and function, and Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) score between BMAC and hUCB-MSCs group at minimum of 1-year follow-up. Also, second-look arthroscopy was performed simultaneously with removal of the plate after complete bone union. Cartilage regeneration was graded by the ICRS grading system at second-look arthroscopy. Radiological measurement including hip-knee-ankle (HKA) angle, posterior tibial slope angle, and correction angle were assessed. Of 150 cases that underwent HTO with MFX combined with BMAC or allogeneic hUCB-MSCs procedure for medial unicompartmental OA, 123 cases underwent plate removal and second-look arthroscopy after a minimum of 1 year after the HTO surgery. Seventy-four cases were kissing lesion in medial femoral cartilage and medial tibial cartilage during initial HTO surgery. Finally, the BMAC group composed of 42 cases and hUCB-MSCs group composed of 32 cases were retrospectively identified in patients who had kissing lesions and second-look arthroscopies with a minimum of 1 year of follow-up. At the final follow-up of mean 18.7 months (standard deviation = 4.6 months), clinical outcomes in both groups had improved. However, there were no significant differences between the IKDC, WOMAC, or KSS pain and function scores in the 2 groups (P > .05). At second-look arthroscopy, the ICRS grade was significantly better in the hUCB-MSC group than in the BMAC group in both medial femoral and medial tibial cartilage (P = .001 for both). The average ICRS grade of the BMAC group improved from 3.9 before surgery to 2.8 after surgery. The average ICRS grade of the hUBC-MSC group improved from 3.9 before surgery to 2.0 after surgery. Radiological findings comparing postoperative HKA angle, posterior tibial slope angle, and correction angle showed no significant differences between the groups (P > .05). Therefore it was found that the postoperative correction amount did not affect the postoperative cartilage regeneration results. We found that the hUCB-MSC procedure was more effective than the BMAC procedure for cartilage regeneration in medial unicompartmental knee OA even though the clinical outcomes improved regardless of which treatment was administered.",pico,INCLUDE,1,0.4297114775646959,0.9201876506248751,0.014302528341469278,genuine_fp,"Study design is retrospective comparative (Level III), which is excluded by criteria requiring prospective comparative studies or RCTs."
Walker_2018,https://openalex.org/W2149930945,W2149930945,Three-Generation Reproductive Toxicity Study of Dietary Bisphenol A in CD Sprague-Dawley Rats,"Bisphenol A (BPA) was evaluated at concentrations of 0, 0.015, 0.3, 4.5, 75, 750, and 7500 ppm ( approximately 0.001, 0.02, 0.3, 5, 50, and 500 mg/kg/day of BPA) administered in the diet ad libitum to 30 CD((R)) Sprague-Dawley rats/sex/dose for 3 offspring generations, 1 litter/generation, through F3 adults. Adult systemic toxicity at 750 and 7500 ppm in all generations included: reduced body weights and body weight gains, reduced absolute and increased relative weanling and adult organ weights (liver, kidneys, adrenals, spleen, pituitary, and brain), and female slight/mild renal and hepatic pathology at 7500 ppm. Reproductive organ histopathology and function were unaffected. Ovarian weights as well as total pups and live pups/litter on postnatal day (PND) 0 were decreased at 7500 ppm, which exceeded the adult maximum tolerated dose (MTD). Mating, fertility, gestational indices; ovarian primordial follicle counts; estrous cyclicity; precoital interval; gestational length; offspring sex ratios; postnatal survival; nipple/areolae retention in preweanling males; epididymal sperm number, motility, morphology; daily sperm production (DSP), and efficiency of DSP were all unaffected. At 7500 ppm, vaginal patency (VP) and preputial separation (PPS) were delayed in F1, F2, and F3 offspring, associated with reduced body weights. Anogenital distance (AGD) on PND 0 was unaffected for F2 and F3 males and F3 females (F2 female AGD was increased at some doses, not at 7500 ppm, and was considered not biologically or toxicologically relevant). Adult systemic no observed adverse effect level (NOAEL) = 75 ppm (5 mg/kg/day); reproductive and postnatal NOAELs = 750 ppm (50 mg/kg/day). There were no treatment-related effects in the low-dose region (0.001-5 mg/kg/day) on any parameters and no evidence of nonmonotonic dose-response curves across generations for either sex. BPA should not be considered a selective reproductive toxicant, based on the results of this study.",peco,INCLUDE,1,0.44006970474868823,0.7565428747114508,0.010388241095579342,genuine_fp,"Excluded by Outcome criteria: Abstract reports no treatment-related effects in the low-dose region and no evidence of nonmonotonic dose-response curves across generations. The observed effects at high doses (7500 ppm) were associated with reduced body weights and exceeded the maximum tolerated dose, not meeting the specific health effect requirements."
Walker_2018,https://openalex.org/W2471857039,W2471857039,[Psychophysiological development of two generations of female rats chronically exposed to gamma-irradiation during pregnancy in the total dose of 1 Gy and its modification by melanin].,The purpose of the work was to study the embryotoxic action of chronic gamma-irradiation of pregnant female rats (F0) during the first 10 days of pregnancy in the total dose of 1 Gy (mean dose rate of 5.31 mGy/hour) on psychophysiological development of posterity of the first (F1) and the second (F2) generations and its modification by natural pigment melanin (peroral 10 mg/kg once per day during the irradiation). 54 pregnant female Wistar rats were the objects of research were their 180 descendants of the first generation and about 400 descendants of the second generation of maternal and of paternal lines. Psychophysiological development and its correction by melanin estimated on ability to learning with the test of training a conditioned avoidance reflex in the shuttle box. Precise negative action of gamma-irradiation in the aforesaid dose on psychophysiological development of posterity of the first generation is established. At rats of the second generation the inferiority is shown mainly at descendants of maternal line. Application of melanin of natural origin in most cases diminished negative consequences of the irradiation.,peco,INCLUDE,1,0.43964478875387836,0.7565428747114508,0.010536434452738441,genuine_fp,Excluded due to exposure: Radiation (gamma-irradiation) is listed as an exclusion criterion under 'Exposure'.
Walker_2018,https://openalex.org/W2141573712,W2141573712,Delayed Motherhood Decreases Life Expectancy of Mouse Offspring1,"This study analyzes the long-term effects of delayed motherhood on reproductive fitness and life expectancy of offspring in the mouse. Hybrid (C57BL/6JIco x CBA/JIco) first-generation (F1) females, either at the age of 10 or 51 wk, were individually housed with a randomly selected 12- to 14-wk-old hybrid male following a breeding pen system until females reached the end of their reproductive life. Reproductive fitness of second-generation (F2) females was tested from the age of 25 wk until the end of their reproductive life. In F2 males, the testing period ranged from the age of 52 wk until their natural death. Delayed motherhood of hybrid F1 female mice was associated with a decreased percentage of male F3 offspring at birth and lower life expectancy and body weight during adulthood of F2 offspring. There was, however, no evident negative effect of delayed motherhood on several reproductive fitness variables in either male or female F2 offspring. This included between-parturition interval, litter size at birth and at weaning, body weight at weaning and preweaning mortality of F3 pups, percentage of F3 litters with at least one pup cannibalized, and time at which female and male F2 offspring ceased their reproductive life. These data clearly show that delayed motherhood in the mouse is associated with negative long-term effects on offspring survival.",peco,INCLUDE,1,0.44011133979599243,0.6836136574060188,0.010373777359145131,genuine_fp,"Exposure is maternal age (delayed motherhood), which is not listed in the 'include' criteria for Exposure (e.g., environmental toxicants, endocrine disruptors) and aligns with excluded 'lifestyle factor' or 'non-germline affecting exposures'."
Walker_2018,https://openalex.org/W2009198957,W2009198957,Growth and insulin dynamics in two generations of female offspring of mothers receiving a single course of synthetic glucocorticoids,"Synthetic glucocorticoid administration to women threatening preterm delivery increases neonatal survival. However, mounting evidence shows that fetal exposure to glucocorticoid levels higher than appropriate for current maturation adversely programs offspring development. We examined fetal synthetic glucocorticoid multigenerational metabolic effects on F1 and F2 female offspring.At 0.7 gestation, pregnant F0 ewes received 4 injections of dexamethasone (2 mg, approximately 60 ug.kg(-1) day(-1) 12 hours apart) or saline (control). F1 female offspring were bred to produce F2 female offspring. Postpubertal pancreatic β-cell function was tested in F1 and F2 by intravenous glucose tolerance test.F1 and F2 ewe lambs showed reduced birthweight and morphometrics, and similar increased fasting glucose and decreased intravenous glucose tolerance test β-cell response.This is the first demonstration of multigenerational programming of later life β-cell response by clinically relevant doses of synthetic glucocorticoid indicating the need for study of long-term effects of fetal exposure to synthetic glucocorticoid.",peco,INCLUDE,1,0.44032151582417395,0.7565428747114508,0.010300918542130666,genuine_fp,"Exposure is dexamethasone, a therapeutic drug excluded by criteria (Exposure: exclude: therapeutic drug, pharmacological treatment). Study also only reports F2 outcomes, not F2 generation or beyond as required (Population: include: F2 generation, F3 generation, F4 generation)."
Leenaars_2020,https://openalex.org/W2434330125,W2434330125,[Effects of low dose methotrexate therapy in rheumatoid arthritis: a comparison of three different dosage regimens].,"The effectiveness of methotrexate (MTX) in treatment of rheumatoid arthritis (RA) was evaluated by following the course of 232 cases. The number of cases in which MTX treatment was assessed as effective amounted to 149 (64.2%), and among these the number of cases in which the effect was excellent amounted to 59 (25.4%). As for the time required to achieve the therapeutic effect, effectiveness was evident within one month in most cases and the more prominent was the result, the shorter was the time required to achieve the effect. In analysis of it's effectiveness, no relationship to the patient's background such as morbidity period, the extent of inflammation, or the period of administration of anti-rheumatic drugs was observed and this drug seems promising for treatment of severe inflammation in cases of RA with prolonged course enabling application to a wide range of patients. Also, therapeutic effectiveness was observed in a group of elderly patients, who were more than 65 years old. However, in such cases, MTX should be administered carefully because of its reported strong adverse effects. Its effectiveness and adverse effects have been shown to be dose-dependent. Therefore, as the optimum dosage of MTX, it is recommended to administer a dose of 5.0 mg/week initially for an evaluation period of two months and in those cases in which no effect is observed, the dose is then increased to 7.5 mg/week.",pico,INCLUDE,1,0.43587713701064135,0.8214305447558424,0.011896715239055444,genuine_fp,"Study design is observational (case series) without a control group, violating 'Comparison' and 'study design' criteria which require controlled trials and exclude single-arm studies."
