sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label,fn_verdict,fn_reason,source
FN_W2301597726,Moran_2021,https://openalex.org/W2301597726,Binge eating disorders and behaviour among adolescents,"Eating disorders such as anorexia nervosa, atypical anorexia, bulimia nervosa belong to the behavioural and psychiatric disorders especially common in adolescents during the puberty period. The girls aged 14-18 years old constitute the risk group for anorexia nervosa with the tendency to affect even the younger girls. Eating disorders are characterized by body dissatisfaction related to the overvaluation of the thin body ideal associated with dysfunctional patterns of cognition and weight contro",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,Binge eating disorders review — no exposure-comparison structure per PECO,fn_audit_inferred
FN_W2301597726,Moran_2021,https://openalex.org/W2301597726,Binge eating disorders and behaviour among adolescents,"Eating disorders such as anorexia nervosa, atypical anorexia, bulimia nervosa belong to the behavioural and psychiatric disorders especially common in adolescents during the puberty period. The girls aged 14-18 years old constitute the risk group for anorexia nervosa with the tendency to affect even the younger girls. Eating disorders are characterized by body dissatisfaction related to the overvaluation of the thin body ideal associated with dysfunctional patterns of cognition and weight contro",study_design,study_design,match,label_error,Binge eating disorders review — no exposure-comparison structure per PECO,fn_audit_inferred
FN_W2534140764,Moran_2021,https://openalex.org/W2534140764,Changing phenotype and disease behaviour of chronic pancreatitis in India: evidence for gene–environment interactions,"Background The idiopathic variety of chronic pancreatitis (CP) in India particularly in Kerala state was earlier called ‘tropical pancreatitis’ with peculiar features: early age of onset, severe malnutrition, diabetes and poor prognosis. A change in disease phenotype and behaviour has been observed recently. Objective To review the changing profile of CP in India and examine its relationship with environmental influences and socio-economic development. Methods Relevant studies on CP in India wer",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,"Chronic pancreatitis phenotype in India — disease epidemiology, not behaviour",fn_audit_inferred
FN_W2534140764,Moran_2021,https://openalex.org/W2534140764,Changing phenotype and disease behaviour of chronic pancreatitis in India: evidence for gene–environment interactions,"Background The idiopathic variety of chronic pancreatitis (CP) in India particularly in Kerala state was earlier called ‘tropical pancreatitis’ with peculiar features: early age of onset, severe malnutrition, diabetes and poor prognosis. A change in disease phenotype and behaviour has been observed recently. Objective To review the changing profile of CP in India and examine its relationship with environmental influences and socio-economic development. Methods Relevant studies on CP in India wer",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,"Chronic pancreatitis phenotype in India — disease epidemiology, not behaviour",fn_audit_inferred
FN_W2534140764,Moran_2021,https://openalex.org/W2534140764,Changing phenotype and disease behaviour of chronic pancreatitis in India: evidence for gene–environment interactions,"Background The idiopathic variety of chronic pancreatitis (CP) in India particularly in Kerala state was earlier called ‘tropical pancreatitis’ with peculiar features: early age of onset, severe malnutrition, diabetes and poor prognosis. A change in disease phenotype and behaviour has been observed recently. Objective To review the changing profile of CP in India and examine its relationship with environmental influences and socio-economic development. Methods Relevant studies on CP in India wer",study_design,study_design,mismatch,label_error,"Chronic pancreatitis phenotype in India — disease epidemiology, not behaviour",fn_audit_inferred
FN_W2802901530,Moran_2021,https://openalex.org/W2802901530,"Weight Regain, but not Weight Loss, Is Related to Competitive Success in Real-Life Mixed Martial Arts Competition","We aimed to describe the nutritional and behavioral strategies for rapid weight loss (RWL), investigate the effects of RWL and weight regain in winners and losers, and verify mood state and technical–tactical/time–motion parameters in mixed martial arts. The sample consisted of mixed martial arts athletes after a single real match and was separated into two groups: winners ( n = 8; age: 25.4 ± 6.1 years, height: 173.9 ± 0.2 cm, habitual body mass: 89.9 ± 17.3 kg) and losers ( n = 7; age: 24.4 ± ",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,"Weight regain in MMA fighters — sports weight management, not nutrition→risk",fn_audit_inferred
FN_W2802901530,Moran_2021,https://openalex.org/W2802901530,"Weight Regain, but not Weight Loss, Is Related to Competitive Success in Real-Life Mixed Martial Arts Competition","We aimed to describe the nutritional and behavioral strategies for rapid weight loss (RWL), investigate the effects of RWL and weight regain in winners and losers, and verify mood state and technical–tactical/time–motion parameters in mixed martial arts. The sample consisted of mixed martial arts athletes after a single real match and was separated into two groups: winners ( n = 8; age: 25.4 ± 6.1 years, height: 173.9 ± 0.2 cm, habitual body mass: 89.9 ± 17.3 kg) and losers ( n = 7; age: 24.4 ± ",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,"Weight regain in MMA fighters — sports weight management, not nutrition→risk",fn_audit_inferred
FN_W2802901530,Moran_2021,https://openalex.org/W2802901530,"Weight Regain, but not Weight Loss, Is Related to Competitive Success in Real-Life Mixed Martial Arts Competition","We aimed to describe the nutritional and behavioral strategies for rapid weight loss (RWL), investigate the effects of RWL and weight regain in winners and losers, and verify mood state and technical–tactical/time–motion parameters in mixed martial arts. The sample consisted of mixed martial arts athletes after a single real match and was separated into two groups: winners ( n = 8; age: 25.4 ± 6.1 years, height: 173.9 ± 0.2 cm, habitual body mass: 89.9 ± 17.3 kg) and losers ( n = 7; age: 24.4 ± ",study_design,study_design,match,label_error,"Weight regain in MMA fighters — sports weight management, not nutrition→risk",fn_audit_inferred
FN_W2886350262,Moran_2021,https://openalex.org/W2886350262,Canine coprophagic behavior is influenced by coprophagic cohabitant,"Abstract Coprophagia is a common canine habit, although it is aversive for human beings. Despite absence of clinical risk to animals and their owners, this behavior may lead the owners to get rid of their dogs. The lack of information and effective corrective methods make it difficult for veterinary clinicians to contribute to eradication of this problem. The objective of this study was to evaluate nutritional, behavioral, and hereditary aspects involved in the manifestation of coprophagia in do",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,"Canine coprophagia — dogs, not humans",fn_audit_inferred
FN_W2886350262,Moran_2021,https://openalex.org/W2886350262,Canine coprophagic behavior is influenced by coprophagic cohabitant,"Abstract Coprophagia is a common canine habit, although it is aversive for human beings. Despite absence of clinical risk to animals and their owners, this behavior may lead the owners to get rid of their dogs. The lack of information and effective corrective methods make it difficult for veterinary clinicians to contribute to eradication of this problem. The objective of this study was to evaluate nutritional, behavioral, and hereditary aspects involved in the manifestation of coprophagia in do",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,"Canine coprophagia — dogs, not humans",fn_audit_inferred
FN_W2886350262,Moran_2021,https://openalex.org/W2886350262,Canine coprophagic behavior is influenced by coprophagic cohabitant,"Abstract Coprophagia is a common canine habit, although it is aversive for human beings. Despite absence of clinical risk to animals and their owners, this behavior may lead the owners to get rid of their dogs. The lack of information and effective corrective methods make it difficult for veterinary clinicians to contribute to eradication of this problem. The objective of this study was to evaluate nutritional, behavioral, and hereditary aspects involved in the manifestation of coprophagia in do",study_design,study_design,match,label_error,"Canine coprophagia — dogs, not humans",fn_audit_inferred
FN_W2887481618,Moran_2021,https://openalex.org/W2887481618,Worms make risky choices too: the effect of starvation on foraging in the common earthworm (<i>Lumbricus terrestris</i>),"Species should avoid risks to protect accumulated fitness. However, when faced with starvation, organisms may accept risks to enhance future reproductive opportunities. We investigated the effect of starvation on risk-taking behaviour in the common earthworm (Lumbricus terrestris Linnaeus, 1758). Lumbricus terrestris are negatively phototactic annelids that feed on decaying plant matter at the soil surface. Feeding in high-light conditions is a potentially riskier choice, given the threats of vi",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Starvation effect on earthworm foraging — not human,fn_audit_inferred
FN_W2887481618,Moran_2021,https://openalex.org/W2887481618,Worms make risky choices too: the effect of starvation on foraging in the common earthworm (<i>Lumbricus terrestris</i>),"Species should avoid risks to protect accumulated fitness. However, when faced with starvation, organisms may accept risks to enhance future reproductive opportunities. We investigated the effect of starvation on risk-taking behaviour in the common earthworm (Lumbricus terrestris Linnaeus, 1758). Lumbricus terrestris are negatively phototactic annelids that feed on decaying plant matter at the soil surface. Feeding in high-light conditions is a potentially riskier choice, given the threats of vi",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,Starvation effect on earthworm foraging — not human,fn_audit_inferred
FN_W2887481618,Moran_2021,https://openalex.org/W2887481618,Worms make risky choices too: the effect of starvation on foraging in the common earthworm (<i>Lumbricus terrestris</i>),"Species should avoid risks to protect accumulated fitness. However, when faced with starvation, organisms may accept risks to enhance future reproductive opportunities. We investigated the effect of starvation on risk-taking behaviour in the common earthworm (Lumbricus terrestris Linnaeus, 1758). Lumbricus terrestris are negatively phototactic annelids that feed on decaying plant matter at the soil surface. Feeding in high-light conditions is a potentially riskier choice, given the threats of vi",study_design,study_design,match,label_error,Starvation effect on earthworm foraging — not human,fn_audit_inferred
FN_W2894215547,Moran_2021,https://openalex.org/W2894215547,Effect of estrous expression on timing and failure of ovulation of Holstein dairy cows using automated activity monitors,"The aim of this study was to determine if estrous expression, as measured by an automated activity monitor (AAM), affects timing and failure of ovulation of lactating Holstein dairy cows. Cows were equipped with 2 AAM, 1 neck-mounted (AAMC) and 1 leg-mounted (AAML), by 10 d postpartum and enrolled into the trial when their activity crossed the alert threshold on the AAMC. A total of 850 episodes of estrus from 293 different cows were used for this study. When cows were enrolled, their ovaries we",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Estrous expression in dairy cows — not human,fn_audit_inferred
FN_W2894215547,Moran_2021,https://openalex.org/W2894215547,Effect of estrous expression on timing and failure of ovulation of Holstein dairy cows using automated activity monitors,"The aim of this study was to determine if estrous expression, as measured by an automated activity monitor (AAM), affects timing and failure of ovulation of lactating Holstein dairy cows. Cows were equipped with 2 AAM, 1 neck-mounted (AAMC) and 1 leg-mounted (AAML), by 10 d postpartum and enrolled into the trial when their activity crossed the alert threshold on the AAMC. A total of 850 episodes of estrus from 293 different cows were used for this study. When cows were enrolled, their ovaries we",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,Estrous expression in dairy cows — not human,fn_audit_inferred
FN_W2894215547,Moran_2021,https://openalex.org/W2894215547,Effect of estrous expression on timing and failure of ovulation of Holstein dairy cows using automated activity monitors,"The aim of this study was to determine if estrous expression, as measured by an automated activity monitor (AAM), affects timing and failure of ovulation of lactating Holstein dairy cows. Cows were equipped with 2 AAM, 1 neck-mounted (AAMC) and 1 leg-mounted (AAML), by 10 d postpartum and enrolled into the trial when their activity crossed the alert threshold on the AAMC. A total of 850 episodes of estrus from 293 different cows were used for this study. When cows were enrolled, their ovaries we",study_design,study_design,match,label_error,Estrous expression in dairy cows — not human,fn_audit_inferred
FN_W2900100701,Moran_2021,https://openalex.org/W2900100701,Pathways to eating in children and adolescents with obesity,Background: Paediatric obesity management remains generalised to dietary and exercise modifications with an underappreciation for the contributions of eating behaviours and appetitive traits in the development of obesity. Objectives: To determine whether treatment-seeking children and adolescents with obesity cluster into phenotypes based on known eating behaviours and appetitive traits (eating correlates) and how socio-demographic and clinical characteristics associate with different phenotypes,population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,match,genuine_fn,Pathways to eating in children/adolescents with obesity — eating behaviours,fn_audit_inferred
FN_W2900100701,Moran_2021,https://openalex.org/W2900100701,Pathways to eating in children and adolescents with obesity,Background: Paediatric obesity management remains generalised to dietary and exercise modifications with an underappreciation for the contributions of eating behaviours and appetitive traits in the development of obesity. Objectives: To determine whether treatment-seeking children and adolescents with obesity cluster into phenotypes based on known eating behaviours and appetitive traits (eating correlates) and how socio-demographic and clinical characteristics associate with different phenotypes,exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,genuine_fn,Pathways to eating in children/adolescents with obesity — eating behaviours,fn_audit_inferred
FN_W2900100701,Moran_2021,https://openalex.org/W2900100701,Pathways to eating in children and adolescents with obesity,Background: Paediatric obesity management remains generalised to dietary and exercise modifications with an underappreciation for the contributions of eating behaviours and appetitive traits in the development of obesity. Objectives: To determine whether treatment-seeking children and adolescents with obesity cluster into phenotypes based on known eating behaviours and appetitive traits (eating correlates) and how socio-demographic and clinical characteristics associate with different phenotypes,study_design,study_design,match,genuine_fn,Pathways to eating in children/adolescents with obesity — eating behaviours,fn_audit_inferred
FN_W2902802890,Moran_2021,https://openalex.org/W2902802890,Generalizability of an adult-validated model for predicting increased physical activity in after-school program children: Effects of treatment formats on fitness indicators,"Inappropriately high weight in children is a persistent problem in the United States, and physical activity is often reduced in schools due to academic demands. Effective after-school programs could positively impact both physical activity and overweight/obesity, however previous reviews and meta-analyses have indicated minimal effects. Both 4- and 3-day/week versions of a social cognitive theory-driven physical activity/nutrition after-school program were evaluated against unstructured care to ",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,match,label_error,Physical activity in after-school programs — not nutrition→risk behaviour,fn_audit_inferred
FN_W2902802890,Moran_2021,https://openalex.org/W2902802890,Generalizability of an adult-validated model for predicting increased physical activity in after-school program children: Effects of treatment formats on fitness indicators,"Inappropriately high weight in children is a persistent problem in the United States, and physical activity is often reduced in schools due to academic demands. Effective after-school programs could positively impact both physical activity and overweight/obesity, however previous reviews and meta-analyses have indicated minimal effects. Both 4- and 3-day/week versions of a social cognitive theory-driven physical activity/nutrition after-school program were evaluated against unstructured care to ",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,Physical activity in after-school programs — not nutrition→risk behaviour,fn_audit_inferred
FN_W2902802890,Moran_2021,https://openalex.org/W2902802890,Generalizability of an adult-validated model for predicting increased physical activity in after-school program children: Effects of treatment formats on fitness indicators,"Inappropriately high weight in children is a persistent problem in the United States, and physical activity is often reduced in schools due to academic demands. Effective after-school programs could positively impact both physical activity and overweight/obesity, however previous reviews and meta-analyses have indicated minimal effects. Both 4- and 3-day/week versions of a social cognitive theory-driven physical activity/nutrition after-school program were evaluated against unstructured care to ",study_design,study_design,mismatch,label_error,Physical activity in after-school programs — not nutrition→risk behaviour,fn_audit_inferred
FN_W2905002619,Moran_2021,https://openalex.org/W2905002619,Autism in India: a case–control study to understand the association between socio-economic and environmental risk factors,"Autism spectrum disorder is a neurodevelopmental disorder and the cause of autism is still unclear. The aim of this study was to investigate the association of socioeconomic, environmental, pregnancy and newborn-related risk factors among children with autism spectrum disorders. This was a population-based casecontrol study. The study included 55 children with autism spectrum disorder and 55 age and sex matched typically developing normal children (TD) between 3 and 12years. Several socio-econom",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,match,label_error,Autism risk factors in India — not nutrition→risk behaviour,fn_audit_inferred
FN_W2905002619,Moran_2021,https://openalex.org/W2905002619,Autism in India: a case–control study to understand the association between socio-economic and environmental risk factors,"Autism spectrum disorder is a neurodevelopmental disorder and the cause of autism is still unclear. The aim of this study was to investigate the association of socioeconomic, environmental, pregnancy and newborn-related risk factors among children with autism spectrum disorders. This was a population-based casecontrol study. The study included 55 children with autism spectrum disorder and 55 age and sex matched typically developing normal children (TD) between 3 and 12years. Several socio-econom",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,Autism risk factors in India — not nutrition→risk behaviour,fn_audit_inferred
FN_W2905002619,Moran_2021,https://openalex.org/W2905002619,Autism in India: a case–control study to understand the association between socio-economic and environmental risk factors,"Autism spectrum disorder is a neurodevelopmental disorder and the cause of autism is still unclear. The aim of this study was to investigate the association of socioeconomic, environmental, pregnancy and newborn-related risk factors among children with autism spectrum disorders. This was a population-based casecontrol study. The study included 55 children with autism spectrum disorder and 55 age and sex matched typically developing normal children (TD) between 3 and 12years. Several socio-econom",study_design,study_design,match,label_error,Autism risk factors in India — not nutrition→risk behaviour,fn_audit_inferred
FN_W2905430234,Moran_2021,https://openalex.org/W2905430234,Torpor reduces predation risk by compensating for the energetic cost of antipredator foraging behaviours,"Foraging activity is needed for energy intake but increases the risk of predation, and antipredator behavioural responses, such as reduced activity, generally reduce energy intake. Hence, the mortality and indirect effects of predation risk are dependent on the energy requirements of prey. Torpor, a controlled reduction in resting metabolism and body temperature, is a common energy-saving mechanism of small mammals that enhances their resistance to starvation. Here we test the hypothesis that to",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Torpor and predation risk in small mammals — not human,fn_audit_inferred
FN_W2905430234,Moran_2021,https://openalex.org/W2905430234,Torpor reduces predation risk by compensating for the energetic cost of antipredator foraging behaviours,"Foraging activity is needed for energy intake but increases the risk of predation, and antipredator behavioural responses, such as reduced activity, generally reduce energy intake. Hence, the mortality and indirect effects of predation risk are dependent on the energy requirements of prey. Torpor, a controlled reduction in resting metabolism and body temperature, is a common energy-saving mechanism of small mammals that enhances their resistance to starvation. Here we test the hypothesis that to",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,Torpor and predation risk in small mammals — not human,fn_audit_inferred
FN_W2905430234,Moran_2021,https://openalex.org/W2905430234,Torpor reduces predation risk by compensating for the energetic cost of antipredator foraging behaviours,"Foraging activity is needed for energy intake but increases the risk of predation, and antipredator behavioural responses, such as reduced activity, generally reduce energy intake. Hence, the mortality and indirect effects of predation risk are dependent on the energy requirements of prey. Torpor, a controlled reduction in resting metabolism and body temperature, is a common energy-saving mechanism of small mammals that enhances their resistance to starvation. Here we test the hypothesis that to",study_design,study_design,match,label_error,Torpor and predation risk in small mammals — not human,fn_audit_inferred
FN_W2906368423,Moran_2021,https://openalex.org/W2906368423,Analysis of the efficacy of an internet-based self-administered intervention (“Living Better”) to promote healthy habits in a population with obesity and hypertension: An exploratory randomized contro,"Changes in unhealthy lifestyles are key elements in the prevention and treatment of obesity and hypertension. Internet-based programs offer great potential for the implementation of evidence-based interventions focused on promoting healthy habits. We evaluate the efficacy of an Internet-based self-administered program (""Living Better"") that addresses people diagnosed as being overweight or having type I obesity and hypertension.The sample was composed of a total of 106 participants (age Mean = 5",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,unclear,genuine_fn,Internet-based intervention for healthy habits in obese/hypertensive — nutrition+behaviour,fn_audit_inferred
FN_W2906368423,Moran_2021,https://openalex.org/W2906368423,Analysis of the efficacy of an internet-based self-administered intervention (“Living Better”) to promote healthy habits in a population with obesity and hypertension: An exploratory randomized contro,"Changes in unhealthy lifestyles are key elements in the prevention and treatment of obesity and hypertension. Internet-based programs offer great potential for the implementation of evidence-based interventions focused on promoting healthy habits. We evaluate the efficacy of an Internet-based self-administered program (""Living Better"") that addresses people diagnosed as being overweight or having type I obesity and hypertension.The sample was composed of a total of 106 participants (age Mean = 5",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,genuine_fn,Internet-based intervention for healthy habits in obese/hypertensive — nutrition+behaviour,fn_audit_inferred
FN_W2906368423,Moran_2021,https://openalex.org/W2906368423,Analysis of the efficacy of an internet-based self-administered intervention (“Living Better”) to promote healthy habits in a population with obesity and hypertension: An exploratory randomized contro,"Changes in unhealthy lifestyles are key elements in the prevention and treatment of obesity and hypertension. Internet-based programs offer great potential for the implementation of evidence-based interventions focused on promoting healthy habits. We evaluate the efficacy of an Internet-based self-administered program (""Living Better"") that addresses people diagnosed as being overweight or having type I obesity and hypertension.The sample was composed of a total of 106 participants (age Mean = 5",study_design,study_design,match,genuine_fn,Internet-based intervention for healthy habits in obese/hypertensive — nutrition+behaviour,fn_audit_inferred
FN_W2908289791,Moran_2021,https://openalex.org/W2908289791,Current energy state interacts with the developmental environment to influence behavioural plasticity,"There is increasing evidence that among-individual differences in behaviour are, in part, generated by environmental effects. For example, diet quality can have drastically different effects on behavioural variation depending on whether it acts primarily during ontogeny (i.e. as a permanent environmental effect) or has an immediate effect on trait expression as a consequence of energy intake (i.e. temporary source of variation). Moreover, whether diet quality has a stronger effect on a trait's a",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Energy state and behavioural plasticity — animal study,fn_audit_inferred
FN_W2908289791,Moran_2021,https://openalex.org/W2908289791,Current energy state interacts with the developmental environment to influence behavioural plasticity,"There is increasing evidence that among-individual differences in behaviour are, in part, generated by environmental effects. For example, diet quality can have drastically different effects on behavioural variation depending on whether it acts primarily during ontogeny (i.e. as a permanent environmental effect) or has an immediate effect on trait expression as a consequence of energy intake (i.e. temporary source of variation). Moreover, whether diet quality has a stronger effect on a trait's a",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,Energy state and behavioural plasticity — animal study,fn_audit_inferred
FN_W2908289791,Moran_2021,https://openalex.org/W2908289791,Current energy state interacts with the developmental environment to influence behavioural plasticity,"There is increasing evidence that among-individual differences in behaviour are, in part, generated by environmental effects. For example, diet quality can have drastically different effects on behavioural variation depending on whether it acts primarily during ontogeny (i.e. as a permanent environmental effect) or has an immediate effect on trait expression as a consequence of energy intake (i.e. temporary source of variation). Moreover, whether diet quality has a stronger effect on a trait's a",study_design,study_design,match,label_error,Energy state and behavioural plasticity — animal study,fn_audit_inferred
FN_W2909893686,Moran_2021,https://openalex.org/W2909893686,Foraging and homing behavior of honey bees (Apis mellifera) during a total solar eclipse,"Exceptional natural phenomena, such as those that occur during a total solar eclipse, provide unique opportunities to study animal behavior outside the naturally evolved context, which can be informative in more general terms. Circumstantial descriptions of abnormal animal behavior during solar eclipses abound, although scientific studies conducted during an eclipse are relatively rare due to inherent logistical difficulties. Here, honey bee foraging and homing behavior were studied during the t",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Honey bee foraging during solar eclipse — not human,fn_audit_inferred
FN_W2909893686,Moran_2021,https://openalex.org/W2909893686,Foraging and homing behavior of honey bees (Apis mellifera) during a total solar eclipse,"Exceptional natural phenomena, such as those that occur during a total solar eclipse, provide unique opportunities to study animal behavior outside the naturally evolved context, which can be informative in more general terms. Circumstantial descriptions of abnormal animal behavior during solar eclipses abound, although scientific studies conducted during an eclipse are relatively rare due to inherent logistical difficulties. Here, honey bee foraging and homing behavior were studied during the t",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,Honey bee foraging during solar eclipse — not human,fn_audit_inferred
FN_W2909893686,Moran_2021,https://openalex.org/W2909893686,Foraging and homing behavior of honey bees (Apis mellifera) during a total solar eclipse,"Exceptional natural phenomena, such as those that occur during a total solar eclipse, provide unique opportunities to study animal behavior outside the naturally evolved context, which can be informative in more general terms. Circumstantial descriptions of abnormal animal behavior during solar eclipses abound, although scientific studies conducted during an eclipse are relatively rare due to inherent logistical difficulties. Here, honey bee foraging and homing behavior were studied during the t",study_design,study_design,match,label_error,Honey bee foraging during solar eclipse — not human,fn_audit_inferred
FN_W2948224989,Moran_2021,https://openalex.org/W2948224989,"Situating adult attention-deficit/hyperactivity disorder in the externalizing spectrum: Etiological, diagnostic, and treatment considerations.","Adult attention-deficit/hyperactivity disorder (ADHD) has a population prevalence of 5%. However, its prevalence is much higher in mental health and substance use treatment settings. It is associated with significant physical and psychiatric morbidity, as well as social, occupational, and legal consequences. Adult ADHD is considered to be a part of the externalizing spectrum with which it shares both homotypic comorbidity and heterotypic continuity across the lifespan. This is attributable to a ",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Adult ADHD and externalizing spectrum — not nutrition→behaviour,fn_audit_inferred
FN_W2948224989,Moran_2021,https://openalex.org/W2948224989,"Situating adult attention-deficit/hyperactivity disorder in the externalizing spectrum: Etiological, diagnostic, and treatment considerations.","Adult attention-deficit/hyperactivity disorder (ADHD) has a population prevalence of 5%. However, its prevalence is much higher in mental health and substance use treatment settings. It is associated with significant physical and psychiatric morbidity, as well as social, occupational, and legal consequences. Adult ADHD is considered to be a part of the externalizing spectrum with which it shares both homotypic comorbidity and heterotypic continuity across the lifespan. This is attributable to a ",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,mismatch,label_error,Adult ADHD and externalizing spectrum — not nutrition→behaviour,fn_audit_inferred
FN_W2948224989,Moran_2021,https://openalex.org/W2948224989,"Situating adult attention-deficit/hyperactivity disorder in the externalizing spectrum: Etiological, diagnostic, and treatment considerations.","Adult attention-deficit/hyperactivity disorder (ADHD) has a population prevalence of 5%. However, its prevalence is much higher in mental health and substance use treatment settings. It is associated with significant physical and psychiatric morbidity, as well as social, occupational, and legal consequences. Adult ADHD is considered to be a part of the externalizing spectrum with which it shares both homotypic comorbidity and heterotypic continuity across the lifespan. This is attributable to a ",study_design,study_design,match,label_error,Adult ADHD and externalizing spectrum — not nutrition→behaviour,fn_audit_inferred
FN_W4211174654,Moran_2021,https://openalex.org/W4211174654,Opinion of the Scientific Panel on Animal Health and Welfare on a request from the Commission related to animal health and welfare in fattening pigs in relation to housing and husbandry,"Council Directive 91/630/EEC2, as amended, laying down minimum standards for the protection of pigs, requires the Commission to submit to the Council a report, based on a scientific opinion of the European Food Safety Authority (EFSA), concerning the welfare various aspects of housing and husbandry systems for farmed pigs. EFSA has therefore been required to provide a Scientific Opinion on several aspects of this, one concerning fattening pigs. The opinion should include: the effects of stocking",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,mismatch,label_error,Animal welfare in fattening pigs — not human,fn_audit_inferred
FN_W4211174654,Moran_2021,https://openalex.org/W4211174654,Opinion of the Scientific Panel on Animal Health and Welfare on a request from the Commission related to animal health and welfare in fattening pigs in relation to housing and husbandry,"Council Directive 91/630/EEC2, as amended, laying down minimum standards for the protection of pigs, requires the Commission to submit to the Council a report, based on a scientific opinion of the European Food Safety Authority (EFSA), concerning the welfare various aspects of housing and husbandry systems for farmed pigs. EFSA has therefore been required to provide a Scientific Opinion on several aspects of this, one concerning fattening pigs. The opinion should include: the effects of stocking",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,match,label_error,Animal welfare in fattening pigs — not human,fn_audit_inferred
