dataset,record_id,true_label,p_include,b1_lexical_score,openalex_source,openalex_found,metadata_score,referenced_works_count,related_works_count,b3_seed1_direct,b3_seed1_neighbor_count,b3_seed1_neighbor_jaccard,b3_seed3_direct,b3_seed3_neighbor_count,b3_seed3_neighbor_jaccard,b3_seed5_direct,b3_seed5_neighbor_count,b3_seed5_neighbor_jaccard
Jeyaraman_2020,https://openalex.org/W2904714324,1,0.020210875114821863,0.1571794498915387,cache,True,0.037737569609729044,32,10,0.0,0.0,0.0,1.0,4.0,0.01809954751131222,1.0,7.0,0.02280130293159609
Jeyaraman_2020,https://openalex.org/W2025577300,1,0.0202109902105458,0.08597993404757324,cache,True,0.0312859809211912,42,10,1.0,3.0,0.027777777777777776,1.0,4.0,0.017391304347826087,1.0,4.0,0.012539184952978056
Jeyaraman_2020,https://openalex.org/W2079333649,1,0.020210875114821863,0.10096922007463105,cache,True,0.02819093156058075,41,10,0.0,4.0,0.037383177570093455,0.0,6.0,0.02631578947368421,0.0,8.0,0.025396825396825397
Jeyaraman_2020,https://openalex.org/W2509439226,1,0.020210414738312022,0.13443441442877388,cache,True,0.06927690239943823,28,10,0.0,0.0,0.0,0.0,1.0,0.004545454545454545,0.0,1.0,0.003236245954692557
Jeyaraman_2020,https://openalex.org/W2133096089,1,0.020211028575929012,0.1258578679896306,cache,True,0.05483338712384986,36,10,1.0,11.0,0.11578947368421053,1.0,12.0,0.055299539170506916,1.0,12.0,0.0392156862745098
Jeyaraman_2020,https://openalex.org/W2603885910,0,0.020210414738312022,0.16122891325504396,cache,True,0.03615527796764022,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0034129692832764505
Jeyaraman_2020,https://openalex.org/W2098557080,0,0.020211028575929012,0.06115804042129905,cache,True,0.05820777553450094,40,10,0.0,4.0,0.03773584905660377,0.0,4.0,0.017467248908296942,0.0,6.0,0.0189873417721519
Jeyaraman_2020,https://openalex.org/W2905952677,0,0.020211028575929012,0.0425757567367418,cache,True,-0.017050933417070258,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeyaraman_2020,https://openalex.org/W2086394725,0,0.019712931746511297,0.17300033584749894,cache,True,0.0695032999397615,51,10,0.0,6.0,0.05217391304347826,0.0,9.0,0.03829787234042553,0.0,11.0,0.034161490683229816
Jeyaraman_2020,https://openalex.org/W2934397008,0,0.020211028575929012,0.10369422401986755,cache,True,0.010440188877619036,28,10,0.0,1.0,0.010309278350515464,0.0,1.0,0.004545454545454545,0.0,1.0,0.003236245954692557
Jeyaraman_2020,https://openalex.org/W2944966022,0,0.020210414738312022,0.05801628006805934,cache,True,0.0159070399425795,6,10,0.0,1.0,0.013333333333333334,0.0,4.0,0.020512820512820513,0.0,5.0,0.0176678445229682
Jeyaraman_2020,https://openalex.org/W2769942584,0,0.020210875114821863,0.07079792178239634,cache,True,0.05052194617514657,30,10,1.0,1.0,0.010101010101010102,1.0,2.0,0.00904977375565611,1.0,2.0,0.0064516129032258064
Jeyaraman_2020,https://openalex.org/W2015570933,0,0.020210414738312022,0.06804645318991037,cache,True,0.04276972473768309,31,10,1.0,5.0,0.052083333333333336,1.0,5.0,0.0228310502283105,1.0,5.0,0.016233766233766232
Jeyaraman_2020,https://openalex.org/W2101759648,0,0.020210414738312022,0.005736429998752835,cache,True,0.029469927338833246,119,10,0.0,0.0,0.0,0.0,2.0,0.0064516129032258064,0.0,2.0,0.005012531328320802
Jeyaraman_2020,https://openalex.org/W3152811302,0,0.0202109902105458,0.004849193959290954,cache,True,0.028192143458341326,60,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2013721829,1,0.0019465708655086271,0.07316059548744912,cache,True,-0.039735865529655315,35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2146359394,1,0.0019477594707593335,0.025957870232387048,cache,True,-0.03845575855966563,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2028987665,1,0.0019477743328962813,0.004982886631564883,cache,True,-0.04578032260060441,9,10,0.0,0.0,0.0,0.0,1.0,0.01,0.0,1.0,0.00641025641025641
Chou_2004,https://openalex.org/W2036517832,1,0.0007953087362903389,-0.027813899265979904,cache,True,-0.008178936085549315,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W15533634,1,0.0019477594707593335,0.02633193058236773,cache,True,-0.030938713614326416,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W1508296484,1,0.0019477594707593335,-0.0009294464117191835,cache,True,-0.025615619888650014,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2070011903,1,0.0019477148850258258,0.028414430599437317,cache,True,-0.01831464870681368,39,10,0.0,0.0,0.0,1.0,4.0,0.04597701149425287,1.0,4.0,0.025477707006369428
Chou_2004,https://openalex.org/W2013386935,0,0.0019477594707593335,-0.04439077343578682,cache,True,-0.026860144696120046,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W1984191820,0,0.0019477594707593335,0.05877614295007734,cache,True,0.00965092032873438,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2277312589,0,0.0019477743328962813,-0.08546892953286847,cache,True,-0.08235020463555613,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W4245251215,0,0.0007961302320980835,0.01471669205308769,cache,True,-0.027173451731429998,33,10,0.0,0.0,0.0,0.0,1.0,0.011904761904761904,0.0,1.0,0.006493506493506494
Chou_2004,https://openalex.org/W1998116954,0,0.001947536552251405,-0.006092124647678592,cache,True,-0.026289893271642505,6,10,0.0,0.0,0.0,0.0,1.0,0.017543859649122806,0.0,1.0,0.007874015748031496
Chou_2004,https://openalex.org/W1982885807,0,0.0019477743328962813,-0.05092923788634225,cache,True,-0.022579765718991715,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2018569432,0,0.0019477148850258258,0.003721994109098415,cache,True,-0.0027724098828863647,0,10,0.0,0.0,0.0,0.0,1.0,0.0196078431372549,0.0,1.0,0.008264462809917356
Chou_2004,https://openalex.org/W72436669,0,0.0019477743328962813,-0.02415217943284181,cache,True,-0.009716861136289168,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2004,https://openalex.org/W2004951475,0,0.0015374388802028007,0.006641210711992689,cache,True,-0.03473559430570241,15,10,0.0,0.0,0.0,0.0,1.0,0.015151515151515152,0.0,1.0,0.007352941176470588
Chou_2004,https://openalex.org/W2440605014,0,0.0019477743328962813,-0.0007550699249774277,cache,True,-0.006343769400832526,45,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2052993135,1,0.010558751535382528,0.37737738051663006,cache,True,0.04295508255268557,9,10,0.0,0.0,0.0,0.0,2.0,0.00684931506849315,1.0,2.0,0.006060606060606061
Chou_2003,https://openalex.org/W2472926247,1,0.010558751535382528,-0.016302299372312257,cache,True,-0.028729386968833467,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2132469876,1,0.010558692632332584,0.06731735389805912,cache,True,0.04279225386972407,177,10,0.0,0.0,0.0,0.0,1.0,0.003424657534246575,0.0,2.0,0.006060606060606061
Chou_2003,https://openalex.org/W2084152520,1,0.010558692632332584,0.2971825672649214,cache,True,0.014402722181599603,63,10,0.0,0.0,0.0,0.0,3.0,0.010273972602739725,1.0,5.0,0.015151515151515152
Chou_2003,https://openalex.org/W2290133626,1,0.010558692632332584,0.2986227314125669,cache,True,0.03364363112850324,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2062755530,1,0.0008193226114803461,0.02653468867947572,cache,True,0.006543843250883669,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2117950925,1,0.010558782389490338,0.32103370561802785,cache,True,-0.012496567723623286,46,10,0.0,0.0,0.0,1.0,8.0,0.024844720496894408,1.0,10.0,0.0273224043715847
Chou_2003,https://openalex.org/W2007733326,0,0.010558681412740743,0.050678922401637266,cache,True,0.0033115775611555764,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2019569027,0,0.010558684217637615,-0.02139680338867113,cache,True,-0.034894671873061556,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2075716831,0,0.010558684217637615,0.08095070116046346,cache,True,0.018455552076592968,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2335579371,0,0.010558692632332584,0.02559577818843608,cache,True,0.02619630872992912,30,10,0.0,0.0,0.0,0.0,6.0,0.019417475728155338,0.0,7.0,0.01977401129943503
Chou_2003,https://openalex.org/W2216586479,0,0.010558681412740743,0.02311349836117497,cache,True,-0.023409788510454332,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2171652630,0,0.010558681412740743,0.051754845367873614,cache,True,-0.05619014212245997,84,10,0.0,0.0,0.0,0.0,1.0,0.002717391304347826,0.0,1.0,0.0024154589371980675
Chou_2003,https://openalex.org/W4243305461,0,0.010558684217637615,-0.02599195829982943,cache,True,-0.015195277426042354,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chou_2003,https://openalex.org/W2402661466,0,0.010558681412740743,0.04440622035465301,cache,True,0.0025359177001042787,15,10,0.0,1.0,0.02631578947368421,0.0,2.0,0.006711409395973154,0.0,2.0,0.005813953488372093
Chou_2003,https://openalex.org/W2155596369,0,0.010558681412740743,0.06252181082399513,cache,True,0.018931600409124227,7,10,0.0,0.0,0.0,0.0,1.0,0.003436426116838488,0.0,1.0,0.002967359050445104
Chou_2003,https://openalex.org/W2077990975,0,0.010558782389490338,0.05503604945760695,cache,True,-0.0022299247112878007,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029411764705882353
van_der_Waal_2022,https://openalex.org/W2754495680,1,0.015862382710772456,0.19520928663510262,cache,True,-0.025208391252021206,31,10,0.0,2.0,0.023255813953488372,0.0,5.0,0.029411764705882353,0.0,8.0,0.03375527426160337
van_der_Waal_2022,https://openalex.org/W1978275750,1,0.0010900723220077725,0.19508423937791292,cache,True,0.010319381078478795,42,10,0.0,1.0,0.01020408163265306,0.0,4.0,0.023529411764705882,0.0,7.0,0.029535864978902954
van_der_Waal_2022,https://openalex.org/W2565759034,1,0.015861998615439184,0.18065527273917928,cache,True,0.050076546274484185,36,10,0.0,3.0,0.03333333333333333,0.0,10.0,0.06329113924050633,0.0,17.0,0.07172995780590717
van_der_Waal_2022,https://openalex.org/W1981637939,1,0.0010900723220077725,0.16460742328023742,cache,True,0.06577874592613789,33,10,0.0,3.0,0.03488372093023256,0.0,3.0,0.018633540372670808,0.0,3.0,0.012295081967213115
van_der_Waal_2022,https://openalex.org/W1990677988,1,0.029788572334966887,0.093876820343639,cache,True,0.028053682647156575,36,10,0.0,2.0,0.023255813953488372,0.0,4.0,0.023529411764705882,0.0,6.0,0.02531645569620253
van_der_Waal_2022,https://openalex.org/W1514161468,1,0.015862382710772456,0.23638987562645342,cache,True,-0.019386760035562056,41,10,0.0,4.0,0.0425531914893617,0.0,9.0,0.054878048780487805,0.0,10.0,0.04065040650406504
van_der_Waal_2022,https://openalex.org/W2029503514,0,0.01586228668609396,0.16127729618105335,cache,True,0.0129078856738431,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W2887809138,0,0.01586084638353657,0.02865758940719674,cache,True,-0.012386438480742896,62,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W1934374913,0,0.015862382710772456,-0.009065043085231449,cache,True,0.0017690405707579057,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W2093194558,0,0.01586228668609396,-0.015327091282225511,cache,True,-0.026679065122243814,90,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W2768895481,0,0.015861782565776097,0.11610111516514116,cache,True,0.036688007768920436,37,10,0.0,0.0,0.0,0.0,1.0,0.005952380952380952,0.0,1.0,0.00398406374501992
van_der_Waal_2022,https://openalex.org/W3003134945,0,0.015862166656038196,0.058324398826169264,cache,True,-0.003000809013642622,55,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W2029482052,0,0.015862166656038196,0.013362654706388841,cache,True,0.014054627135841491,53,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W3032267780,0,0.015862382710772456,0.010593796936046,cache,True,0.010955007627578865,66,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W3097490979,0,0.015862382710772456,-0.020712709175301276,cache,True,-0.023104848652985455,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_der_Waal_2022,https://openalex.org/W2980875203,0,0.015862358704550012,0.18313998834642461,cache,True,0.020647797589696024,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W1984862890,1,0.028737086792897597,0.05534978553826274,cache,True,-0.018625558041563864,20,10,0.0,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,1.0,0.0033112582781456954
Smid_2020,https://openalex.org/W1971638368,1,0.011614062202975253,0.09672862913520255,cache,True,-0.0024844867614727817,29,10,0.0,0.0,0.0,0.0,3.0,0.012552301255230125,1.0,3.0,0.009708737864077669
Smid_2020,https://openalex.org/W2755730676,1,0.00135355083697544,0.21784168880918142,cache,True,0.01034618113229041,47,10,0.0,4.0,0.04040404040404041,1.0,12.0,0.04838709677419355,1.0,18.0,0.057692307692307696
Smid_2020,https://openalex.org/W2166224031,0,0.0013535801377396936,0.06646878318336025,cache,True,0.004456316322264536,60,10,0.0,2.0,0.017543859649122806,0.0,2.0,0.007380073800738007,0.0,2.0,0.005865102639296188
Smid_2020,https://openalex.org/W2587597800,0,0.0013535057601107886,0.06115474488996653,cache,True,0.012881954199890952,37,10,0.0,0.0,0.0,0.0,2.0,0.008064516129032258,0.0,2.0,0.006289308176100629
Smid_2020,https://openalex.org/W1880117134,0,0.0013534787147100656,0.07020758914262559,cache,True,0.06832665194189019,39,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W2002164054,0,0.0013535801377396936,0.07974432179796895,cache,True,0.0505718367681232,41,10,0.0,0.0,0.0,0.0,1.0,0.003952569169960474,0.0,1.0,0.0030959752321981426
Smid_2020,https://openalex.org/W1973443859,0,0.0013534787147100656,0.0742056907504174,cache,True,0.024448954825672074,28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W2101826094,0,0.03302223078638233,0.09051064169794912,cache,True,0.014832122829019134,105,10,0.0,6.0,0.03870967741935484,0.0,8.0,0.025806451612903226,0.0,8.0,0.021052631578947368
Smid_2020,https://openalex.org/W2016377072,0,0.0013535057601107886,-0.030674217976918106,cache,True,-0.021510421071101446,35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W2034712399,0,0.0013534787147100656,0.05053866355482847,cache,True,-0.002747583070676768,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W2314370049,0,0.001353526044514753,0.11054139960363334,cache,True,-0.007560541852020972,44,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smid_2020,https://openalex.org/W2019605848,0,0.0013534787147100656,0.19515154777087237,cache,True,0.008243138894251767,58,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2314625554,1,0.01099973745025532,0.11282196177488599,cache,True,0.027312524187190032,50,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W1971967018,1,0.011030627993492921,0.041527557070744826,cache,True,0.03143328311511203,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2569136341,1,0.011024001369941862,0.048194676593661924,cache,True,0.006520405072317714,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2011922368,1,0.01102952328294614,0.06678278245953734,cache,True,0.01366924619987138,42,10,0.0,2.0,0.02531645569620253,0.0,4.0,0.025974025974025976,0.0,4.0,0.017167381974248927
Muthu_2021,https://openalex.org/W2326387656,1,0.01102952328294614,0.0372225089100574,cache,True,-0.0013755589391207107,39,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004291845493562232
Muthu_2021,https://openalex.org/W2982681481,1,0.01102952328294614,0.06852594018105924,cache,True,0.007028435101072872,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2057373596,1,0.011027314189764922,0.06215475606022709,cache,True,0.013840426558851121,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W1943622456,1,0.011030627993492921,0.05650702474729262,cache,True,-0.006025016775017947,29,10,0.0,1.0,0.014925373134328358,0.0,1.0,0.006944444444444444,0.0,1.0,0.004484304932735426
Muthu_2021,https://openalex.org/W2035935211,1,0.01103021371422995,0.06422221226996228,cache,True,0.023759920497381716,39,10,0.0,0.0,0.0,0.0,2.0,0.013071895424836602,0.0,2.0,0.008620689655172414
Muthu_2021,https://openalex.org/W2327406862,1,0.01103021371422995,0.06481084272254026,cache,True,0.01872548582349192,41,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W1989096197,0,0.011030766089995892,0.022231312479216923,cache,True,0.011534514780090946,40,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2083897660,0,0.011030766089995892,0.03912284491360403,cache,True,0.005255573570267409,30,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2162691489,0,0.011030766089995892,0.020895689451483603,cache,True,0.010428274435147919,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2299328516,0,0.011027314189764922,0.10312088003260256,cache,True,-0.0034959969004319663,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W1979961426,0,0.011030766089995892,0.026106499767935897,cache,True,-0.00044665597100874976,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2034473400,0,0.011030766089995892,0.030633527820274717,cache,True,0.000177346721242852,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W1992077449,0,0.01102952328294614,0.0007403091772681045,cache,True,-0.0066585489406219,53,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2048534628,0,0.011028556750877789,0.005171539959902747,cache,True,0.008457249213396294,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muthu_2021,https://openalex.org/W2168733054,0,0.011021931357325734,0.0746802277966373,cache,True,-0.005650691793138388,22,10,0.0,6.0,0.10909090909090909,0.0,6.0,0.045454545454545456,0.0,6.0,0.02843601895734597
Muthu_2021,https://openalex.org/W1991103143,0,0.011030766089995892,0.0004632011416079336,cache,True,-0.01929653748305983,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W1534330089,1,0.011226392519145943,0.12799047529027627,cache,True,0.04950876979375761,28,10,1.0,17.0,0.265625,2.0,22.0,0.18032786885245902,2.0,23.0,0.14935064935064934
Appenzeller-Herzog_2019,https://openalex.org/W2141060691,1,0.011226462129407814,0.17624474921297492,cache,True,0.053416142865780586,36,10,0.0,2.0,0.022988505747126436,1.0,9.0,0.06521739130434782,1.0,9.0,0.05
Appenzeller-Herzog_2019,https://openalex.org/W122745426,1,0.0009340159665856807,0.03096072053571653,cache,True,0.039766146472215116,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2161382529,1,0.011226462129407814,0.1064393443334895,cache,True,0.03917161423035362,34,10,0.0,3.0,0.03571428571428571,0.0,14.0,0.10687022900763359,0.0,15.0,0.0872093023255814
Appenzeller-Herzog_2019,https://openalex.org/W2906450930,1,0.011226392519145943,0.13061391199604852,cache,True,0.021299325687095555,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W1563368366,1,0.012306440918273572,0.054516869884037075,cache,True,0.042768093836124704,35,10,0.0,5.0,0.060240963855421686,0.0,10.0,0.07352941176470588,0.0,11.0,0.062146892655367235
Appenzeller-Herzog_2019,https://openalex.org/W2015443313,1,0.011226895269454504,0.07097310718114772,cache,True,0.03835222217413803,32,10,0.0,3.0,0.036585365853658534,0.0,10.0,0.07518796992481203,0.0,10.0,0.05714285714285714
Appenzeller-Herzog_2019,https://openalex.org/W2415851885,1,0.011226299706123108,0.05596392448922997,cache,True,0.03317803457872677,59,10,0.0,1.0,0.009009009009009009,0.0,3.0,0.017964071856287425,0.0,4.0,0.019230769230769232
Appenzeller-Herzog_2019,https://openalex.org/W2026996728,1,0.01122720466525379,0.12874125507386608,cache,True,0.02081949582335091,0,10,0.0,9.0,0.20454545454545456,0.0,10.0,0.09900990099009901,0.0,10.0,0.06993006993006994
Appenzeller-Herzog_2019,https://openalex.org/W1525689595,1,0.011226299706123108,0.2666990052124758,cache,True,0.013414269747251031,43,10,1.0,22.0,0.2972972972972973,1.0,25.0,0.1937984496124031,2.0,25.0,0.14619883040935672
Appenzeller-Herzog_2019,https://openalex.org/W1988934234,0,0.011227042231414755,0.1700992315694059,cache,True,0.05032714036456229,27,10,0.0,1.0,0.012658227848101266,0.0,5.0,0.03759398496240601,0.0,6.0,0.034482758620689655
Appenzeller-Herzog_2019,https://openalex.org/W2471191767,0,0.011226299706123108,0.03336169831821892,cache,True,-0.0029662947662346117,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W1966598746,0,0.011226392519145943,0.06347489465800496,cache,True,0.044594784168637214,17,10,0.0,1.0,0.014492753623188406,0.0,5.0,0.04065040650406504,0.0,5.0,0.030303030303030304
Appenzeller-Herzog_2019,https://openalex.org/W2403776002,0,0.011226268768616375,-0.06024886693309716,cache,True,-0.026167642582529488,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2398046618,0,0.011226338378124331,0.03599480724583447,cache,True,0.00651249521988545,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2783985141,0,0.011226268768616375,0.022478617462957116,cache,True,-0.024901838159816933,136,10,0.0,1.0,0.005319148936170213,0.0,2.0,0.00816326530612245,0.0,4.0,0.014035087719298246
Appenzeller-Herzog_2019,https://openalex.org/W2049681146,0,0.011226268768616375,-0.022646470396900573,cache,True,-0.012325312233226929,65,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2140078554,0,0.01122720466525379,0.06337306887135838,cache,True,0.020503500862207334,69,10,0.0,5.0,0.04310344827586207,0.0,8.0,0.04678362573099415,0.0,9.0,0.04245283018867924
Appenzeller-Herzog_2019,https://openalex.org/W2101940067,0,0.011226338378124331,0.15839437193084788,cache,True,0.03786673136316165,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W253822838,0,0.011226299706123108,-0.0021141661917294177,cache,True,-0.010393650319928525,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2084970815,1,0.005036240000618107,0.18483550781579178,cache,True,-0.026748129215261124,56,10,0.0,0.0,0.0,0.0,3.0,0.01764705882352941,0.0,3.0,0.013761467889908258
Wolters_2018,https://openalex.org/W2137736331,1,0.005033599194317003,0.1585606299091885,cache,True,0.015220267842335294,40,10,0.0,0.0,0.0,0.0,4.0,0.035398230088495575,0.0,7.0,0.03271028037383177
Wolters_2018,https://openalex.org/W180957169,1,0.005033599194317003,0.0892947494747938,cache,True,0.007140772985175264,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2051064550,1,0.005033423188977715,0.13527824867865695,cache,True,0.025002867782225074,39,10,0.0,0.0,0.0,0.0,3.0,0.0196078431372549,0.0,3.0,0.014925373134328358
Wolters_2018,https://openalex.org/W2074874117,1,0.005035007454888666,0.13798250950960883,cache,True,0.03082659555005801,53,10,0.0,0.0,0.0,0.0,3.0,0.017964071856287425,0.0,4.0,0.018691588785046728
Wolters_2018,https://openalex.org/W2167487379,1,0.005033599194317003,0.2393175521381809,cache,True,0.04251805533205197,56,10,0.0,0.0,0.0,0.0,6.0,0.03592814371257485,0.0,6.0,0.027906976744186046
Wolters_2018,https://openalex.org/W2201563543,1,0.005037825138055477,0.03496953899957014,cache,True,-0.015843977572235116,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W842083477,1,0.005036240000618107,0.2124048163330925,cache,True,0.026458147196210646,42,10,0.0,0.0,0.0,0.0,1.0,0.006329113924050633,0.0,1.0,0.0048543689320388345
Wolters_2018,https://openalex.org/W2098151967,1,0.005035007454888666,0.1744489456409586,cache,True,0.06338791675108027,34,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004672897196261682
Wolters_2018,https://openalex.org/W2017257387,1,0.005034127246643691,0.14365510545116736,cache,True,0.06703560369929693,29,10,0.0,0.0,0.0,0.0,6.0,0.04285714285714286,0.0,8.0,0.043010752688172046
Wolters_2018,https://openalex.org/W2128601008,0,0.005034127246643691,0.11875805436824519,cache,True,0.10085558130060082,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2023282868,0,0.005039763194112267,-0.039647755277309904,cache,True,-0.031702738825662054,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W4237660272,0,0.005034127246643691,0.027853573012503394,cache,True,0.022324895023899786,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2589535334,0,0.005035007454888666,0.000857397109348252,cache,True,-0.05939838140597174,39,10,0.0,0.0,0.0,0.0,4.0,0.02631578947368421,0.0,10.0,0.05154639175257732
